Rule_Obj,Rule_Score
"[['stage-4', 'stage-1'], [['0', '1'], ['3.0']]]",0.941814421904767
"[['stage-2', 'stage-3', 'stage-4'], [['2', '3', '.'], ['0', '.', '2'], ['1', '0', '.']]]",0.9416331468185882
"[['op', 'stage-2', 'stage-1'], [['0', '1'], ['3', '2'], ['3.0', '1.0']]]",0.9416331468180791
"[['detec'], [['3', '0']]]",0.9408511203321586
"[['op', 'detec'], [['0', '1'], ['3', '0']]]",0.9408511203321586
"[['detec', 'group'], [['3', '0'], ['0', '1']]]",0.9408511203321586
"[['detec', 'stage-1'], [['3', '0'], ['3.0', '1.0', '2.0']]]",0.9408511203321586
"[['detec', 'stage-1', 'op'], [['3', '0'], ['3.0', '2.0', '1.0'], ['1', '0']]]",0.9408511203321586
"[['stage-4', 'detec'], [['0', '.', '1'], ['3', '0']]]",0.9408511203321586
"[['group', 'detec', 'stage-1'], [['1', '0'], ['3', '0'], ['1.0', '2.0', '3.0']]]",0.9408511203321586
